Subj,Form,Item,Phase,Block,Word,Target,Person,Answer,Accuracy,Repeat,ParGroup,Age,Months,SSIQ,Gender,Grade
97,C,15,3,1,khun,C,2,C,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,16,3,2,nu:,C,2,C,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,17,3,2,khun,C,2,C,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,18,3,2,khaw,B,3,E,0,0,TD,6.416666667,77,111.5828982,F,1
97,C,19,4,1,khaw,B,3,E,0,0,TD,6.416666667,77,111.5828982,F,1
97,C,20,4,1,khun,C,2,C,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,21,4,1,kha:,E,1,E,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,22,4,2,khun,C,2,C,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,23,4,2,kha:,E,1,E,1,0,TD,6.416666667,77,111.5828982,F,1
97,C,24,4,2,khaw,B,3,E,0,0,TD,6.416666667,77,111.5828982,F,1
